Title;DOI;Decision
Non-lamellar lyotropic liquid crystalline nanoparticles enhance the antibacterial effects of rifampicin against Staphylococcus aureus.;https://dx.doi.org/10.1016/j.jcis.2018.02.048;exclude
Noninvasive rapid bacteria-killing and acceleration of wound healing through photothermal/photodynamic/copper ion synergistic action of a hybrid hydrogel.;https://dx.doi.org/10.1039/c8bm00499d;exclude
PEGylated Self-Assembled Nano-Bacitracin A: Probing the Antibacterial Mechanism and Real-Time Tracing of Target Delivery in Vivo.;https://dx.doi.org/10.1021/acsami.8b00135;exclude
Performance of ceramic disk filter coated with nano ZnO for removing Escherichia coli from water in small rural and remote communities of developing regions.;https://dx.doi.org/10.1016/j.envpol.2018.03.008;exclude
Perspectives on antibacterial performance of silver nanoparticle-loaded three-dimensional polymeric constructs.;https://dx.doi.org/10.1116/1.5042426;exclude
Petrol and diesel exhaust particles accelerate the horizontal transfer of plasmid-mediated antimicrobial resistance genes.;https://dx.doi.org/10.1016/j.envint.2018.02.038;exclude
Phase pure, high hardness, biocompatible calcium silicates with excellent anti-bacterial and biofilm inhibition efficacies for endodontic and orthopaedic applications.;https://dx.doi.org/10.1016/j.jmbbm.2018.06.046;exclude
Phosphorescent Carbon Dots for Highly Efficient Oxygen Photosensitization and as Photo-oxidative Nanozymes.;https://dx.doi.org/10.1021/acsami.8b15318;exclude
Photodynamic inactivation assisted by localized surface plasmon resonance of silver nanoparticles: In vitro evaluation on Escherichia coli and Streptococcus mutans.;https://dx.doi.org/10.1016/j.pdpdt.2018.04.007;exclude
Photodynamic Polymers as Comprehensive Anti-Infective Materials: Staying Ahead of a Growing Global Threat.;https://dx.doi.org/10.1021/acsami.8b09139;exclude
Photophysicochemical behaviour and antimicrobial properties of monocarboxy Mg (II) and Al (III) phthalocyanine-magnetite conjugates.;https://dx.doi.org/10.1016/j.saa.2017.12.052;exclude
Photothermally enhanced bactericidal activity by the combined effect of NIR laser and unmodified graphene oxide against Pseudomonas aeruginosa.;https://dx.doi.org/10.1016/j.pdpdt.2018.08.018;exclude
Phthalocyanine-Assembled Nanodots as Photosensitizers for Highly Efficient Type I Photoreactions in Photodynamic Therapy.;https://dx.doi.org/10.1002/anie.201806551;exclude
Physico- and bio-activities of nanoscale regenerated cellulose nonwoven immobilized with lysozyme.;https://dx.doi.org/10.1016/j.msec.2018.05.061;exclude
Physicochemical and In Vitro Evaluation of Drug Delivery of an Antibacterial Synthetic Benzophenone in Biodegradable PLGA Nanoparticles.;https://dx.doi.org/10.1208/s12249-018-1187-9;exclude
Pickering emulsions stabilized nanocellulosic-based nanoparticles for coumarin and curcumin nanoencapsulations: In vitro release, anticancer and antimicrobial activities.;https://dx.doi.org/10.1016/j.carbpol.2018.08.079;exclude
Plaque Accumulation and Inflammation Adjacent to Restorations of Amorphous Calcium Phosphate-containing Composite in Early Childhood Caries.;https://dx.doi.org/10.3290/j.ohpd.a41361;exclude
Plasma-Deposited Nanocapsules Containing Coatings for Drug Delivery Applications.;https://dx.doi.org/10.1021/acsami.8b11504;exclude
Plasma-treated poly(ethylene oxide) nanofibers containing tea tree oil/beta-cyclodextrin inclusion complex for antibacterial packaging.;https://dx.doi.org/10.1016/j.carbpol.2017.10.011;exclude
PLGA nanoformulation of sparfloxacin enhanced antibacterial activity with photoprotective potential under ambient UV-R exposure.;https://dx.doi.org/10.1016/j.ijpharm.2018.02.028;exclude
Pluronic-based nano-self-assemblies of bacitracin A with a new mechanism of action for an efficient in vivo therapeutic effect against bacterial peritonitis.;https://dx.doi.org/10.1186/s12951-018-0397-3;exclude
Poly(3-hydroxybutyrate)/polyethylene glycol-NiO nanocomposite for NOR delivery: Antibacterial activity and cytotoxic effect against cancer cell lines.;https://dx.doi.org/10.1016/j.ijbiomac.2018.03.050;exclude
Poly(lactic acid) composites based on graphene oxide particles with antibacterial behavior enhanced by electrical stimulus and biocompatibility.;https://dx.doi.org/10.1002/jbm.a.36307;exclude
Polydopamine-assisted immobilization of hierarchical zinc oxide nanostructures on electrospun nanofibrous membrane for photocatalysis and antimicrobial activity.;https://dx.doi.org/10.1016/j.jcis.2017.11.061;exclude
Polyester-based particles to overcome the obstacles of mucus and biofilms in the lung for tobramycin application under static and dynamic fluidic conditions.;https://dx.doi.org/10.1016/j.ejpb.2018.07.025;exclude
Reactive oxygen species-independent apoptotic pathway by gold nanoparticles in Candida albicans.;https://dx.doi.org/10.1016/j.micres.2017.11.003;exclude
Real-time analysis of nanopore-based metagenomic sequencing from infected orthopaedic devices.;https://dx.doi.org/10.1186/s12864-018-5094-y;exclude
Real-Time Evaluation of Bacterial Viability Using Gold Nanoparticles.;https://dx.doi.org/10.1021/acs.analchem.7b05439;exclude
Real-time monitoring of Pseudomonas aeruginosa biofilm formation on endotracheal tubes in vitro.;https://dx.doi.org/10.1186/s12866-018-1224-6;exclude
Real-time monitoring of the Trojan-horse effect of silver nanoparticles by using a genetically encoded fluorescent cell sensor.;https://dx.doi.org/10.1039/c7nr05975b;exclude
Recombinant Spider Silk Functionalized Silkworm Silk Matrices as Potential Bioactive Wound Dressings and Skin Grafts.;https://dx.doi.org/10.1021/acsami.8b05853;exclude
Recyclable magnetic nanoparticles grafted with antimicrobial metallopolymer-antibiotic bioconjugates.;https://dx.doi.org/10.1016/j.biomaterials.2018.05.007;exclude
Recycling of Overactivated Acyls by a Type II Thioesterase during Calcimycin Biosynthesis in Streptomyces chartreusis NRRL 3882.;https://dx.doi.org/10.1128/AEM.00587-18;exclude
Redox/pH dual-controlled release of chlorhexidine and silver ions from biodegradable mesoporous silica nanoparticles against oral biofilms.;https://dx.doi.org/10.2147/IJN.S181168;exclude
"Reduced Graphene-Oxide-Embedded Polymeric Nanofiber Mats: An ""On-Demand"" Photothermally Triggered Antibiotic Release Platform.";https://dx.doi.org/10.1021/acsami.8b14784;exclude
Reducing the toxicity of amphotericin B by encapsulation using methoxy poly(ethylene glycol)-b-poly(l-glutamic acid-co-l-phenylalanine).;https://dx.doi.org/10.1039/c8bm00506k;exclude
Regenerating infected bone defects with osteocompatible microspheres possessing antibacterial activity.;https://dx.doi.org/10.1039/c8bm00903a;exclude
Reinforced Electrospun Polycaprolactone Nanofibers for Tracheal Repair in an In Vivo Ovine Model.;https://dx.doi.org/10.1089/ten.TEA.2017.0437;exclude
Robust and Antibacterial Polymer/Mechanically Exfoliated Graphene Nanocomposite Fibers for Biomedical Applications.;https://dx.doi.org/10.1021/acsami.7b17835;exclude
Robust fabrication of thin film polyamide-TiO2 nanocomposite membranes with enhanced thermal stability and anti-biofouling propensity.;https://dx.doi.org/10.1038/s41598-017-18724-w;exclude
Role of BP*C@AgNPs in Bap-dependent multicellular behavior of clinically important methicillin-resistant Staphylococcus aureus (MRSA) biofilm adherence: A key virulence study.;https://dx.doi.org/10.1016/j.micpath.2018.07.025;exclude
Ruthenium dendrimers as carriers for anticancer siRNA.;https://dx.doi.org/10.1016/j.jinorgbio.2018.01.001;exclude
Salinomycin-loaded Nanofibers for Glioblastoma Therapy.;https://dx.doi.org/10.1038/s41598-018-27733-2;exclude
Salivary proteomics of healthy dogs: An in depth catalog.;https://dx.doi.org/10.1371/journal.pone.0191307;exclude
Sample handling and data processing for fluorescent excitation-emission matrix (EEM) of dissolved organic matter (DOM).;https://dx.doi.org/10.1016/j.chemosphere.2017.11.069;exclude
Sample pretreatment and SERS-based detection of ceftriaxone in urine.;https://dx.doi.org/10.1007/s00216-018-0888-y;exclude
Scar free healing mediated by the release of aloe vera and manuka honey from dextran bionanocomposite wound dressings.;https://dx.doi.org/10.1016/j.ijbiomac.2018.09.124;exclude
Screening the UV-blocking and antimicrobial properties of herbal nanoparticles prepared from Aloe vera leaves for textile applications.;https://dx.doi.org/10.1049/iet-nbt.2017.0097;exclude
Selective Uropathogenic E. coli Detection Using Crossed Surface-Relief Gratings.;https://dx.doi.org/10.3390/s18113634;exclude
Selenium nanoparticles in poultry feed modify gut microbiota and increase abundance of Faecalibacterium prausnitzii.;https://dx.doi.org/10.1007/s00253-017-8688-4;exclude
Structure elucidation and degradation kinetic study of Ofloxacin using surface enhanced Raman spectroscopy.;https://dx.doi.org/10.1016/j.saa.2017.12.007;exclude
Structure of a MacAB-like efflux pump from Streptococcus pneumoniae.;https://dx.doi.org/10.1038/s41467-017-02741-4;exclude
Structures and mechanisms in clay nanopore trapping of structurally-different fluoroquinolone antimicrobials.;https://dx.doi.org/10.1016/j.jcis.2017.11.020;exclude
Studies of black silicon and black diamond as materials for antibacterial surfaces.;https://dx.doi.org/10.1039/c8bm00107c;exclude
Studies on Mechanical, Biocompatibility and Antibacterial Activity of Plasma Sprayed Nano/Micron Ceramic Bilayered Coatings on Ti-6Al-4V Alloy for Biomedical Application.;https://dx.doi.org/10.1166/jnn.2018.15332;exclude
Studies on Silver Ions Releasing Processes and Mechanical Properties of Surface-Modified Titanium Alloy Implants.;https://dx.doi.org/10.3390/ijms19123962;exclude
Successive Emergence of Ceftazidime-Avibactam Resistance through Distinct Genomic Adaptations in blaKPC-2-Harboring Klebsiella pneumoniae Sequence Type 307 Isolates.;https://dx.doi.org/10.1128/AAC.02101-17;exclude
Sulfur-Doped Laser-Induced Porous Graphene Derived from Polysulfone-Class Polymers and Membranes.;https://dx.doi.org/10.1021/acsnano.7b06263;exclude
Sunlight Assisted Photocatalytic Degradation of Ciprofloxacin in Water Using Fe Doped ZnO Nanoparticles for Potential Public Health Applications.;https://dx.doi.org/10.3390/ijerph15112440;exclude
Supramolecular Kandinsky circles with high antibacterial activity.;https://dx.doi.org/10.1038/s41467-018-04247-z;exclude
Supramolecular nanofibers self-assembled from cationic small molecules derived from repurposed poly(ethylene teraphthalate) for antibiotic delivery.;https://dx.doi.org/10.1016/j.nano.2017.09.007;exclude
Surface enhanced fluorescence and nanoscopic cell wall deformation in adhering Staphylococcus aureus upon exposure to cell wall active and non-active antibiotics.;https://dx.doi.org/10.1039/c8nr01669k;exclude
Surface plasmon resonance based sensor for the detection of glycopeptide antibiotics in milk using rationally designed nanoMIPs.;https://dx.doi.org/10.1038/s41598-018-29585-2;exclude
Surface-Enhanced Raman Spectroscopy for the Detection of a Metabolic Product in the Headspace Above Live Bacterial Cultures.;https://dx.doi.org/10.1002/anie.201808185;exclude
Sustained local delivery of high-concentration vancomycin from a hybrid biodegradable, antibiotic-eluting, nanofiber-loaded endovascular prosthesis for treatment of mycotic aortic aneurysms.;https://dx.doi.org/10.1016/j.jvs.2017.07.142;exclude
Synergistic antibacterial activity of silver with antibiotics correlating with the upregulation of the ROS production.;https://dx.doi.org/10.1038/s41598-018-29313-w;exclude
Synergistic antibacterial effect of tetracycline hydrochloride loaded functionalized graphene oxide nanostructures.;https://dx.doi.org/10.1088/1361-6528/aae424;exclude
Synergistic bacterial inactivation by combining antibiotics with nanosecond electric pulses.;https://dx.doi.org/10.1007/s00253-018-9215-y;exclude
Synergistic Evaluation of Functionalized Magnetic Nanoparticles and Antibiotics Against Staphylococcus aureus and Escherichia coli.;https://dx.doi.org/10.2174/2211738506666181031143048;exclude
Synergistic photoactivated antimicrobial effects of carbon dots combined with dye photosensitizers.;https://dx.doi.org/10.2147/IJN.S183086;exclude
Synergistic Removal of Static and Dynamic Staphylococcus aureus Biofilms by Combined Treatment with a Bacteriophage Endolysin and a Polysaccharide Depolymerase.;https://dx.doi.org/10.3390/v10080438;exclude
Synthesis and characterization of basil seed mucilage coated Fe3O4 magnetic nanoparticles as a drug carrier for the controlled delivery of cephalexin.;https://dx.doi.org/10.1016/j.ijbiomac.2018.02.134;exclude
Synthesis of New Antibacterial Cubane-based Nanocomposite and its Application in Combination Cancer Therapy.;https://dx.doi.org/10.2174/1871520617666170522124711;exclude
Synthesis of novel cellulose- based antibacterial composites of Ag nanoparticles@ metal-organic frameworks@ carboxymethylated fibers.;https://dx.doi.org/10.1016/j.carbpol.2018.03.089;exclude
Synthesis of photothermal nanocomposites and their application to antibacterial assays.;https://dx.doi.org/10.1088/1361-6528/aaaffb;exclude
Synthesis of porous Pd nanoparticles by therapeutic chaga extract for highly efficient tri-modal cancer treatment.;https://dx.doi.org/10.1039/c8nr07172a;exclude
Synthesis of some Novel Imidazoles Catalyzed by Co3O4 Nanoparticles and Evaluation of their Antibacterial Activities.;https://dx.doi.org/10.2174/1386207321666180330164942;exclude
Synthesis of the erythromycin-conjugated nanodendrimer and its antibacterial activity.;https://dx.doi.org/10.1016/j.ejps.2018.07.051;exclude
Synthesis of zinc ferrite/silver iodide composite with enhanced photocatalytic antibacterial and pollutant degradation ability.;https://dx.doi.org/10.1016/j.jcis.2018.05.066;exclude
Synthesis, characterization, and pharmacological evaluation of zinc oxide nanoparticles formulation.;https://dx.doi.org/10.1177/0748233718793508;exclude
Synthesis, characterization, antibacterial activity in dark and in vitro cytocompatibility of Ag-incorporated TiO2 microspheres with high specific surface area.;https://dx.doi.org/10.1007/s10856-018-6042-8;exclude
